step,mean_goal_distance,center_of_mass_goal_distance,velocity_consensus_error,min_agent_distance,lattice_deviation_energy,mean_neighbor_count,connected_components,lambda_2
1131,6.338557700088134,6.319480548408495,0.0024743118435755366,0.06824574244241859,0.23084187596753772,19.0,1.0,19.99999999999997
1132,6.330356227214429,6.311254605602848,0.0024682147005894287,0.06823884794492724,0.2308416563526396,19.0,1.0,19.99999999999997
1133,6.322155074163868,6.3030289191852535,0.002462138244693143,0.06823196274677511,0.2308414399461328,19.0,1.0,19.99999999999997
1134,6.3139542420966865,6.294803490074823,0.0024560823898093823,0.06822508683917758,0.2308412267368745,19.0,1.0,19.99999999999997
1135,6.30575373217868,6.286578319195012,0.002450047050339274,0.06821822021331946,0.23084101671379956,19.0,1.0,19.99999999999997
1136,6.297553545581228,6.278353407473635,0.0024440321411600624,0.06821136286035659,0.23084080986592037,19.0,1.0,19.99999999999997
1137,6.289353683481336,6.270128755842906,0.0024380375776233256,0.06820451477141745,0.23084060618232635,19.0,1.0,19.99999999999997
1138,6.281154147061667,6.261904365239442,0.0024320632755525265,0.06819767593759918,0.23084040565218394,19.0,1.0,19.99999999999997
1139,6.272954937510575,6.253680236604325,0.0024261091512411325,0.06819084634997037,0.23084020826473625,19.0,1.0,19.99999999999997
1140,6.264756056022141,6.245456370883085,0.0024201751214503226,0.06818402599957096,0.230840014009303,19.0,1.0,19.99999999999997
1141,6.256557503796201,6.237232769025768,0.00241426110340728,0.06817721487741008,0.23083982287527968,19.0,1.0,19.99999999999997
1142,6.248359282038399,6.229009431986935,0.0024083670148028575,0.06817041297446888,0.230839634852138,19.0,1.0,19.99999999999997
1143,6.2401613919601955,6.220786360725691,0.0024024927737897137,0.06816362028169791,0.2308394499294252,19.0,1.0,19.99999999999997
1144,6.231963834778929,6.212563556205738,0.0023966382989802303,0.06815683679001903,0.23083926809676406,19.0,1.0,19.99999999999997
1145,6.223766611717835,6.204341019395372,0.0023908035094444137,0.06815006249032596,0.23083908934385244,19.0,1.0,19.99999999999997
1146,6.2155697240060865,6.196118751267522,0.0023849883247083164,0.06814329737348085,0.2308389136604629,19.0,1.0,19.99999999999997
1147,6.207373172878837,6.187896752799791,0.002379192664751665,0.06813654143031739,0.23083874103644308,19.0,1.0,19.99999999999997
1148,6.199176959577242,6.179675024974459,0.0023734164500061198,0.06812979465163972,0.2308385714617147,19.0,1.0,19.99999999999997
1149,6.190981085348516,6.171453568778538,0.002367659601353153,0.06812305702822304,0.2308384049262738,19.0,1.0,19.99999999999997
1150,6.182785551445946,6.163232385203772,0.0023619220401224434,0.06811632855081359,0.23083824142019022,19.0,1.0,19.99999999999997
1151,6.174590359128951,6.155011475246695,0.0023562036880897036,0.06810960921012647,0.2308380809336076,19.0,1.0,19.99999999999997
1152,6.166395509663104,6.146790839908643,0.0023505044674749587,0.06810289899684945,0.230837923456743,19.0,1.0,19.99999999999997
1153,6.158201004320182,6.138570480195779,0.00234482430094041,0.06809619790164072,0.23083776897988645,19.0,1.0,19.99999999999997
1154,6.150006844378191,6.130350397119128,0.0023391631115889404,0.0680895059151296,0.2308376174934013,19.0,1.0,19.99999999999997
1155,6.141813031121414,6.1221305916946305,0.002333520822962028,0.06808282302791552,0.23083746898772328,19.0,1.0,19.99999999999997
1156,6.133619565840447,6.113911064943125,0.002327897359037732,0.06807614923056865,0.23083732345336075,19.0,1.0,19.99999999999997
1157,6.125426449832239,6.105691817890404,0.0023222926442292144,0.06806948451363187,0.23083718088089433,19.0,1.0,19.99999999999997
1158,6.1172336844001265,6.097472851567274,0.0023167066033826507,0.06806282886761682,0.2308370412609765,19.0,1.0,19.99999999999997
1159,6.109041270853881,6.0892541670095115,0.0023111391617755377,0.06805618228300753,0.23083690458433162,19.0,1.0,19.99999999999997
1160,6.100849210509739,6.081035765257969,0.0023055902451149246,0.06804954475025983,0.23083677084175544,19.0,1.0,19.99999999999997
1161,6.092657504690452,6.072817647358564,0.0023000597795353704,0.06804291625980084,0.2308366400241153,19.0,1.0,19.99999999999997
1162,6.084466154725322,6.064599814362313,0.0022945476915974877,0.06803629680202695,0.2308365121223494,19.0,1.0,19.99999999999997
1163,6.07627516195024,6.05638226732539,0.0022890539082858884,0.06802968636730869,0.2308363871274668,19.0,1.0,19.99999999999997
1164,6.06808452770773,6.048165007309117,0.0022835783570074033,0.06802308494598737,0.230836265030547,19.0,1.0,19.99999999999997
1165,6.059894253346988,6.0399480353800215,0.0022781209655896952,0.06801649252837486,0.23083614582274023,19.0,1.0,19.99999999999997
1166,6.05170434022393,6.031731352609879,0.0022726816622790293,0.06800990910475554,0.2308360294952667,19.0,1.0,19.99999999999997
1167,6.043514789701226,6.023514960075711,0.0022672603757387002,0.06800333466538663,0.23083591603941658,19.0,1.0,19.99999999999997
1168,6.035325603148346,6.015298858859849,0.002261857035047308,0.0679967692004969,0.2308358054465497,19.0,1.0,19.99999999999997
1169,6.0271367819416,6.007083050049945,0.002256471569697191,0.06799021270028589,0.2308356977080955,19.0,1.0,19.99999999999997
1170,6.0189483274641855,5.998867534739028,0.002251103909592398,0.06798366515492746,0.23083559281555271,19.0,1.0,19.99999999999997
1171,6.010760241106227,5.990652314025511,0.0022457539850469473,0.0679771265545647,0.23083549076048906,19.0,1.0,19.99999999999997
1172,6.002572524264814,5.98243738901324,0.002240421726783443,0.0679705968893177,0.23083539153454122,19.0,1.0,19.99999999999997
1173,5.99438517834406,5.974222760811526,0.002235107065931017,0.0679640761492742,0.23083529512941425,19.0,1.0,19.99999999999997
1174,5.986198204755134,5.96600843053518,0.0022298099340239083,0.06795756432449929,0.23083520153688195,19.0,1.0,19.99999999999997
1175,5.978011604916305,5.957794399304536,0.002224530262999522,0.06795106140502756,0.23083511074878613,19.0,1.0,19.99999999999997
1176,5.969825380252994,5.949580668245507,0.00221926798519677,0.06794456738086792,0.2308350227570367,19.0,1.0,19.99999999999997
1177,5.961639532197814,5.94136723848959,0.002214023033354591,0.06793808224200189,0.23083493755361142,19.0,1.0,19.99999999999997
1178,5.953454062190614,5.933154111173932,0.0022087953406100566,0.06793160597838455,0.23083485513055563,19.0,1.0,19.99999999999997
1179,5.945268971678532,5.924941287441343,0.00220358484049666,0.06792513857994528,0.2308347754799819,19.0,1.0,19.99999999999997
1180,5.937084262116032,5.916728768440341,0.002198391466942862,0.06791868003658495,0.2308346985940703,19.0,1.0,19.99999999999997
1181,5.928899934964955,5.908516555325185,0.002193215154270251,0.06791223033818072,0.23083462446506753,19.0,1.0,19.99999999999997
1182,5.920715991694566,5.900304649255909,0.002188055837191875,0.06790578947458091,0.23083455308528741,19.0,1.0,19.99999999999997
1183,5.912532433781601,5.892093051398367,0.0021829134508106413,0.0678993574356095,0.23083448444711022,19.0,1.0,19.99999999999997
1184,5.904349262710317,5.8838817629242595,0.00217778793061769,0.06789293421106433,0.2308344185429826,19.0,1.0,19.99999999999997
1185,5.896166479972528,5.875670785011173,0.0021726792124906204,0.06788651979071833,0.23083435536541752,19.0,1.0,19.99999999999997
1186,5.8879840870676725,5.867460118842617,0.002167587232692064,0.06788011416431686,0.23083429490699395,19.0,1.0,19.99999999999997
1187,5.879802085502842,5.859249765608069,0.002162511927867759,0.06787371732158105,0.23083423716035664,19.0,1.0,19.99999999999997
1188,5.871620476792846,5.851039726502993,0.002157453235045129,0.06786732925220744,0.23083418211821602,19.0,1.0,19.99999999999997
1189,5.863439262460249,5.842830002728904,0.0021524110916315902,0.06786094994586642,0.230834129773348,19.0,1.0,19.99999999999997
1190,5.855258444035432,5.834620595493378,0.0021473854354128606,0.06785457939220473,0.2308340801185937,19.0,1.0,19.99999999999997
1191,5.847078023056631,5.826411506010119,0.002142376204551322,0.06784821758084288,0.2308340331468596,19.0,1.0,19.99999999999997
1192,5.838898001069994,5.818202735498966,0.002137383337584607,0.06784186450137818,0.23083398885111675,19.0,1.0,19.99999999999997
1193,5.830718379629631,5.8099942851859545,0.002132406773423883,0.06783552014338237,0.23083394722440118,19.0,1.0,19.99999999999997
1194,5.822539160297666,5.801786156303362,0.0021274464513520155,0.06782918449640456,0.23083390825981331,19.0,1.0,19.99999999999997
1195,5.81436034464428,5.79357835008972,0.002122502311022253,0.06782285754996933,0.23083387195051805,19.0,1.0,19.99999999999997
1196,5.80618193424778,5.7853708677898705,0.002117574292456576,0.0678165392935765,0.23083383828974469,19.0,1.0,19.99999999999997
1197,5.798003930694635,5.777163710655011,0.002112662336043924,0.06781022971670313,0.2308338072707863,19.0,1.0,19.99999999999997
1198,5.7898263355795345,5.768956879942734,0.0021077663825389632,0.06780392880880225,0.230833778887,19.0,1.0,19.99999999999997
1199,5.781649150505446,5.760750376917043,0.0021028863730599137,0.06779763655930471,0.23083375313180657,19.0,1.0,19.99999999999997
